Tiempo,Susceptibles,Infectados,Recuperados
-0.615615615615616,2.02292208354874,5.39918863622424,2.57788928022702
-0.605605605605606,2.009842425503,5.40145773393042,2.58869984056658
-0.595595595595596,1.99684162880087,5.40364349693967,2.59951487425946
-0.585585585585586,1.98391945008103,5.40574633239233,2.61033421752665
-0.575575575575576,1.97107564391829,5.40776664874692,2.62115770733479
-0.565565565565566,1.95830996282358,5.40970485578013,2.63198518139629
-0.555555555555556,1.94562215724396,5.41156136458682,2.64281647816922
-0.545545545545546,1.93301197556261,5.41333658757999,2.6536514368574
-0.535535535535536,1.92047916409882,5.41503093849085,2.66448989741033
-0.525525525525526,1.90802346710803,5.41664483236873,2.67533170052324
-0.515515515515516,1.89564462678178,5.41817868558115,2.68617668763707
-0.505505505505506,1.88334238324774,5.4196329158138,2.69702470093845
-0.495495495495495,1.87111647456971,5.42100794207053,2.70787558335975
-0.485485485485485,1.85896663674761,5.42230418467335,2.71872917857904
-0.475475475475475,1.84689260371747,5.42352206526245,2.72958533102008
-0.465465465465465,1.83489410735146,5.42466200679617,2.74044388585238
-0.455455455455455,1.82297087745786,5.42572443355102,2.75130468899112
-0.445445445445445,1.8111226417811,5.42670977112169,2.76216758709721
-0.435435435435435,1.7993491260017,5.42761844642102,2.77303242757728
-0.425425425425425,1.78765005373632,5.42845088768002,2.78389905858366
-0.415415415415415,1.77602514653774,5.42920752444788,2.79476732901438
-0.405405405405405,1.76447412389486,5.42988878759193,2.80563708851321
-0.395395395395395,1.75299670323271,5.43049510929769,2.81650818746959
-0.385385385385385,1.74159259991245,5.43102692306884,2.82738047701871
-0.375375375375375,1.73026152723133,5.43148466372721,2.83825380904145
-0.365365365365365,1.71900319642277,5.43186876741283,2.8491280361644
-0.355355355355355,1.70781731665628,5.43217967158385,2.86000301175986
-0.345345345345345,1.69670359503751,5.43241781501663,2.87087858994586
-0.335335335335335,1.68566173660821,5.43258363780567,2.88175462558612
-0.325325325325325,1.67469144434628,5.43267758136364,2.89263097429008
-0.315315315315315,1.66379241916574,5.43270008842139,2.90350749241287
-0.305305305305305,1.65296435991671,5.43265160302792,2.91438403705537
-0.295295295295295,1.64220696338546,5.4325325705504,2.92526046606414
-0.285285285285285,1.63151992429437,5.43234343767417,2.93613663803146
-0.275275275275275,1.62090293530195,5.43208465240274,2.94701241229531
-0.265265265265265,1.61035568700282,5.43175666405778,2.95788764893941
-0.255255255255255,1.59987786792773,5.43135992327911,2.96876220879315
-0.245245245245245,1.58946916454357,5.43089488202475,2.97963595343167
-0.235235235235235,1.57912926125333,5.43036199357087,2.9905087451758
-0.225225225225225,1.56885784039613,5.4297617125118,3.00138044709207
-0.215215215215215,1.55865458224722,5.42909449476003,3.01225092299274
-0.205205205205205,1.54851916501797,5.42836079754625,3.02312003743579
-0.195195195195195,1.53845126485586,5.42756107941927,3.03398765572487
-0.185185185185185,1.52845055584451,5.42669580024611,3.04485364390938
-0.175175175175175,1.51851671000366,5.42576542121192,3.05571786878441
-0.165165165165165,1.50864939728918,5.42477040482004,3.06658019789078
-0.155155155155155,1.49884828559304,5.42371121489197,3.07744049951499
-0.145145145145145,1.48911304074336,5.42258831656737,3.08829864268927
-0.135135135135135,1.47944332650435,5.42140217630407,3.09915449719158
-0.125125125125125,1.46983880457639,5.42015326187807,3.11000793354554
-0.115115115115115,1.46029913459594,5.41884204238352,3.12085882302053
-0.105105105105105,1.45082397413561,5.41746898823277,3.13170703763162
-0.0950950950950951,1.44141297870412,5.4160345711563,3.14255245013958
-0.0850850850850851,1.43206580174632,5.41453926420277,3.15339493405091
-0.0750750750750751,1.42278209464317,5.41298354173902,3.16423436361781
-0.0650650650650651,1.41356150671178,5.41136787945002,3.17507061383819
-0.0550550550550551,1.40440368520535,5.40969275433896,3.18590356045569
-0.045045045045045,1.39530827531323,5.40795864472714,3.19673307995962
-0.035035035035035,1.38627492016089,5.40616603025407,3.20755904958504
-0.025025025025025,1.3773032608099,5.40431539187739,3.21838134731271
-0.015015015015015,1.36839293625798,5.40240721187294,3.22919985186908
-0.005005005005005,1.35954358343895,5.4004419738347,3.24001444272635
0.005005005005005,1.35075483722279,5.39842016267483,3.25082500010238
0.015015015015015,1.34202633041556,5.39634226462365,3.26163140496079
0.025025025025025,1.33335769375947,5.39420876722965,3.27243353901088
0.035035035035035,1.32474855593284,5.39202015935949,3.28323128470767
0.045045045045045,1.31619854355013,5.38977693119798,3.29402452525189
0.0550550550550551,1.3077072811619,5.38747957424811,3.30481314458999
0.0650650650650651,1.29927439125485,5.38512858133104,3.3155970274141
0.0750750750750751,1.2908994942518,5.38272444658609,3.3263760591621
0.0850850850850851,1.2825822085117,5.38026766547073,3.33715012601757
0.0950950950950951,1.2743221503296,5.37775873476063,3.34791911490977
0.105105105105105,1.2661189339367,5.37519815254959,3.3586829135137
0.115115115115115,1.25797233929684,5.37258626316339,3.36944139753977
0.125125125125125,1.24988221843425,5.36992332983889,3.38019445172686
0.135135135135135,1.24184821912641,5.3672097954803,3.39094198539329
0.145145145145145,1.23386998970887,5.36444610180583,3.4016839084853
0.155155155155155,1.22594718000267,5.36163268850889,3.41242013148844
0.165165165165165,1.21807944131429,5.35876999325814,3.42315056542756
0.175175175175175,1.21026642643569,5.35585845169746,3.43387512186684
0.185185185185185,1.20250778964429,5.35289849744594,3.44459371290977
0.195195195195195,1.19480318670297,5.34989056209789,3.45530625119914
0.205205205205205,1.18715227486009,5.34683507522284,3.46601264991707
0.215215215215215,1.17955471284946,5.34373246436557,3.47671282278497
0.225225225225225,1.17201016089037,5.34058315504604,3.48740668406359
0.235235235235235,1.16451828068757,5.33738757075946,3.49809414855297
0.245245245245245,1.15707873543127,5.33414613297625,3.50877513159248
0.255255255255255,1.14969118979715,5.33085926114206,3.51944954906078
0.265265265265265,1.14235530994637,5.32752737267776,3.53011731737587
0.275275275275275,1.13507076352552,5.32415088297943,3.54077835349505
0.285285285285285,1.12783721966669,5.32073020541839,3.55143257491492
0.295295295295295,1.12065434898742,5.31726575134116,3.56207989967141
0.305305305305305,1.11352182359072,5.31375793006951,3.57272024633977
0.315315315315315,1.10643931706506,5.3102071489004,3.58335353403454
0.325325325325325,1.09940650448439,5.30661381310603,3.59397968240958
0.335335335335335,1.0924230624081,5.30297832593383,3.60459861165807
0.345345345345345,1.08548866888108,5.29930108860643,3.61521024251249
0.355355355355355,1.07860300343365,5.29558250032169,3.62581449624466
0.365365365365365,1.07176574708162,5.2918229582527,3.63641129466568
0.375375375375375,1.06497658232625,5.28802285754777,3.64700056012598
0.385385385385385,1.05823519315429,5.28418259133042,3.65758221551529
0.395395395395395,1.05154126503792,5.2803025506994,3.66815618426268
0.405405405405405,1.04489448493482,5.27638312472868,3.6787223903365
0.415415415415415,1.03829454128811,5.27242470046745,3.68928075824443
0.425425425425425,1.03174112402639,5.26842766294014,3.69983121303347
0.435435435435435,1.02523392456373,5.26439239514637,3.71037368028991
0.445445445445445,1.01877263579964,5.26031927806099,3.72090808613937
0.455455455455455,1.01235695211912,5.2562086906341,3.73143435724677
0.465465465465465,1.00598656939263,5.252061009791,3.74195242081637
0.475475475475475,0.999661184976103,5.24787661043219,3.7524622045917
0.485485485485485,0.993380497710916,5.24365586543344,3.76296363685564
0.495495495495495,0.987144207923928,5.2393991456457,3.77345664643037
0.505505505505506,0.98095201742746,5.23510681989516,3.78394116267738
0.515515515515516,0.9748036295193,5.23077925498323,3.79441711549747
0.525525525525526,0.968698748982699,5.22641681568655,3.80488443533075
0.535535535535536,0.962637082086375,5.22201986475696,3.81534305315666
0.545545545545546,0.956618336584512,5.21758876292154,3.82579290049394
0.555555555555556,0.950642221716759,5.21312386888259,3.83623390940065
0.565565565565566,0.94470844820823,5.20862553931762,3.84666601247415
0.575575575575576,0.938816728269506,5.20409412887938,3.85708914285111
0.585585585585586,0.932966775596633,5.19952999019582,3.86750323420755
0.595595595595596,0.927158305371122,5.19493347387013,3.87790822075875
0.605605605605606,0.921391034259951,5.19030492848071,3.88830403725934
0.615615615615616,0.915664680415563,5.18564470058119,3.89869061900325
0.625625625625626,0.909978963475866,5.18095313470041,3.90906790182372
0.635635635635636,0.904333604564234,5.17623057334245,3.91943582209331
0.645645645645646,0.898728326289507,5.1714773569866,3.92979431672389
0.655655655655656,0.893162852745989,5.16669382408737,3.94014332316664
0.665665665665666,0.887636909513454,5.1618803110745,3.95048277941205
0.675675675675676,0.882150223657135,5.15703715235294,3.96081262398993
0.685685685685686,0.876702523727737,5.15216468030286,3.9711327959694
0.695695695695696,0.871293539761427,5.14726322527968,3.98144323495889
0.705705705705706,0.865923003279838,5.14233311561401,3.99174388110615
0.715715715715716,0.860590647290069,5.1373746776117,4.00203467509823
0.725725725725726,0.855296206284685,5.1323882355538,4.01231555816151
0.735735735735736,0.850039416241716,5.12737411169661,4.02258647206167
0.745745745745746,0.844820014624659,5.12233262627164,4.0328473591037
0.755755755755756,0.839637740382476,5.11726409748561,4.04309816213191
0.765765765765766,0.834492333949592,5.11216884152048,4.05333882452993
0.775775775775776,0.8293835372459,5.10704717253342,4.06356929022068
0.785785785785786,0.824311093676761,5.10189940265682,4.07378950366642
0.795795795795796,0.819274748132996,5.09672584199831,4.08399940986869
0.805805805805806,0.814274246990897,5.09152679864071,4.09419895436839
0.815815815815816,0.809309338112219,5.0863025786421,4.10438808324568
0.825825825825826,0.804379770844182,5.08105348603575,4.11456674312007
0.835835835835836,0.799485296019473,5.07577982283016,4.12473488115036
0.845845845845846,0.794625665956244,5.07048188900907,4.13489244503468
0.855855855855856,0.789800634458113,5.06515998253142,4.14503938301047
0.865865865865866,0.785009956814163,5.05981439933137,4.15517564385446
0.875875875875876,0.780253389798944,5.05444543331832,4.16530117688273
0.885885885885886,0.775530691672471,5.04905337637688,4.17541593195065
0.895895895895896,0.770841622180222,5.04363851836688,4.18551985945289
0.905905905905906,0.766185942553145,5.03820114712339,4.19561291032347
0.915915915915916,0.761563415507651,5.03274154845666,4.20569503603568
0.925925925925926,0.756973805245618,5.02726000615222,4.21576618860216
0.935935935935936,0.752416877454386,5.02175680197077,4.22582632057485
0.945945945945946,0.747892399306767,5.01623221564825,4.23587538504498
0.955955955955956,0.743400139461033,5.01068652489584,4.24591333564313
0.965965965965966,0.738939868060923,5.00512000539991,4.25594012653916
0.975975975975976,0.734511356735645,4.99953293082208,4.26595571244227
0.985985985985986,0.730114378599868,4.99392557279917,4.27596004860096
0.995995995995996,0.725748708253728,4.98829820094324,4.28595309080303
1.00600600600601,0.721414121782829,4.98265108284155,4.29593479537562
1.01601601601602,0.717110396758238,4.97698448405661,4.30590511918516
1.02602602602603,0.712837312236487,4.97129866812611,4.3158640196374
1.03603603603604,0.708594648759576,4.96559389656302,4.3258114546774
1.04604604604605,0.704382188354971,4.95987042885547,4.33574738278955
1.05605605605606,0.700199714535601,4.95412852246686,4.34567176299753
1.06606606606607,0.696047012299862,4.94836843283579,4.35558455486435
1.07607607607608,0.691923868131615,4.94259041337608,4.36548571849231
1.08608608608609,0.687830070000189,4.93679471547677,4.37537521452304
1.0960960960961,0.683765407360375,4.93098158850214,4.38525300413748
1.10610610610611,0.679729671047759,4.92515127989229,4.39511904905995
1.11611611611612,0.675722529374441,4.91930415242744,4.40497331819812
1.12612612612613,0.671743667057408,4.91344054567631,4.41481578726628
1.13613613613614,0.667792881003163,4.90756068940546,4.42464642959138
1.14614614614615,0.663869969223308,4.90166481202195,4.43446521875475
1.15615615615616,0.659974730834543,4.89575314057342,4.44427212859204
1.16616616616617,0.656106966058673,4.88982590074807,4.45406713319326
1.17617617617618,0.652266476222598,4.88388331687463,4.46385020690277
1.18618618618619,0.648453063758321,4.87792561192241,4.47362132431927
1.1961961961962,0.644666532202944,4.87195300750125,4.4833804602958
1.20620620620621,0.640906686198672,4.86596572386156,4.49312758993976
1.21621621621622,0.637173331492805,4.8599639798943,4.50286268861289
1.22622622622623,0.633466274937748,4.85394799313097,4.51258573193128
1.23623623623624,0.629785324491003,4.84791797974364,4.52229669576535
1.24624624624625,0.626130289215174,4.84187415454493,4.5319955562399
1.25625625625626,0.622500979277964,4.835816730988,4.54168228973403
1.26626626626627,0.618897205952177,4.82974592116658,4.55135687288124
1.27627627627628,0.615318781615717,4.82366193581496,4.56101928256933
1.28628628628629,0.611765519751587,4.81756498430795,4.57066949594047
1.2962962962963,0.608237234947892,4.81145527466094,4.58030749039117
1.30630630630631,0.604733742897836,4.80533301352987,4.58993324357229
1.31631631631632,0.601254860399723,4.79919840621124,4.59954673338904
1.32632632632633,0.597800405356958,4.79305165664207,4.60914793800097
1.33633633633634,0.594370196778046,4.78689296739999,4.61873683582197
1.34634634634635,0.590964054776591,4.78072253970312,4.62831340552029
1.35635635635636,0.587581800571298,4.77454057341019,4.63787762601851
1.36636636636637,0.584223256485972,4.76834726702044,4.64742947649359
1.37637637637638,0.58088824594952,4.76214281767368,4.65696893637679
1.38638638638639,0.577576593495945,4.75592742115029,4.66649598535376
1.3963963963964,0.574288124764354,4.74970127187118,4.67601060336446
1.40640640640641,0.571022666498953,4.74346456289782,4.68551277060322
1.41641641641642,0.567780046549046,4.73721748593224,4.69500246751871
1.42642642642643,0.564560093869042,4.73096023131701,4.70447967481395
1.43643643643644,0.561362638518444,4.72469298803526,4.71394437344629
1.44644644644645,0.558187511661861,4.71841594371069,4.72339654462745
1.45645645645646,0.555034545568998,4.71212928460752,4.73283616982348
1.46646646646647,0.551903573614662,4.70583319563055,4.74226323075478
1.47647647647648,0.54879443027876,4.69952786032513,4.75167770939611
1.48648648648649,0.545706951146299,4.69321346087716,4.76107958797654
1.4964964964965,0.542640972907385,4.68689017811307,4.77046884897954
1.50650650650651,0.539596333357227,4.68055819149989,4.77984547514288
1.51651651651652,0.536572871396131,4.67421767914517,4.7892094494587
1.52652652652653,0.533570427029505,4.66786881779702,4.79856075517347
1.53653653653654,0.530588841367856,4.66151178284411,4.80789937578804
1.54654654654655,0.527627956626794,4.65514674831565,4.81722529505756
1.55655655655656,0.524687616127024,4.64877388688142,4.82653849699156
1.56656656656657,0.521767664294357,4.64239336985174,4.8358389658539
1.57657657657658,0.518867946659699,4.63600536717749,4.84512668616281
1.58658658658659,0.51598830985906,4.62961004745011,4.85440164269083
1.5965965965966,0.513128601633548,4.62320757790158,4.86366382046487
1.60660660660661,0.510288670829371,4.61679812440444,4.87291320476619
1.61661661661662,0.50746836739784,4.61038185147177,4.88214978113038
1.62662662662663,0.504667542395362,4.60395892225724,4.8913735353474
1.63663663663664,0.501886047983447,4.59752949855503,4.90058445346152
1.64664664664665,0.499123737428704,4.5910937407999,4.90978252177139
1.65665665665666,0.496380465102843,4.58465180806716,4.91896772682999
1.66666666666667,0.493656086482673,4.57820385807266,4.92814005544466
1.67667667667668,0.490950458150104,4.57175004717282,4.93729949467707
1.68668668668669,0.488263437792147,4.5652905303646,4.94644603184325
1.6966966966967,0.485594884200911,4.55882546128553,4.95557965451356
1.70670670670671,0.482944657273606,4.55235499221367,4.96470035051272
1.71671671671672,0.480312618012544,4.54587927406766,4.9738081079198
1.72672672672673,0.477698628525134,4.53939845640666,4.9829029150682
1.73673673673674,0.475102552023887,4.53291268743043,4.99198476054569
1.74674674674675,0.472524252826414,4.52642211397923,5.00105363319436
1.75675675675676,0.469963596355426,4.51992688153391,5.01010952211066
1.76676676676677,0.467420449138734,4.51342713421587,5.01915241664539
1.77677677677678,0.46489467880925,4.50692301478706,5.02818230640369
1.78678678678679,0.462386154104985,4.50041466464996,5.03719918124505
1.7967967967968,0.45989474486905,4.49390222384764,5.04620303128331
1.80680680680681,0.457420322049658,4.4873858310637,5.05519384688664
1.81681681681682,0.45496275770012,4.4808656236223,5.06417161867758
1.82682682682683,0.452521924978848,4.47434173748816,5.07313633753299
1.83683683683684,0.450097698149355,4.46781430726654,5.0820879945841
1.84684684684685,0.447689952580253,4.46128346620327,5.09102658121648
1.85685685685686,0.445298564745254,4.45474934618471,5.09995208907004
1.86686686686687,0.442923412223171,4.44821207773779,5.10886451003904
1.87687687687688,0.440564373697917,4.44167179003,5.11776383627208
1.88688688688689,0.438221328958505,4.43512861086937,5.12665006017212
1.8968968968969,0.435894158899048,4.42858266670448,5.13552317439647
1.90690690690691,0.433582745518759,4.42203408262448,5.14438317185676
1.91691691691692,0.431286971921952,4.41548298235906,5.15323004571898
1.92692692692693,0.42900672231804,4.40892948827847,5.16206378940349
1.93693693693694,0.426741882021537,4.40237372139351,5.17088439658495
1.94694694694695,0.424492337452056,4.39581580135553,5.17969186119241
1.95695695695696,0.422257976134313,4.38925584645644,5.18848617740925
1.96696696696697,0.420038686698121,4.3826939736287,5.19726733967318
1.97697697697698,0.417834358878393,4.37613029844533,5.20603534267627
1.98698698698699,0.415644883515146,4.3695649351199,5.21479018136496
1.996996996997,0.413470152553493,4.36299799650651,5.22353185093999
2.00700700700701,0.411310059043649,4.35642959409986,5.23226034685649
2.01701701701702,0.40916449714093,4.34985983803517,5.2409756648239
2.02702702702703,0.407033362105749,4.34328883708821,5.24967780080604
2.03703703703704,0.404916550303623,4.33671669867533,5.25836675102105
2.04704704704705,0.402813959205167,4.33014352885341,5.26704251194142
2.05705705705706,0.400725487386096,4.32356943231989,5.27570508029401
2.06706706706707,0.398651034527226,4.31699451241277,5.28435445306
2.07707707707708,0.396590501414473,4.3104188711106,5.29299062747493
2.08708708708709,0.394543789938852,4.30384260903248,5.30161360102867
2.0970970970971,0.392510803096481,4.29726582543806,5.31022337146546
2.10710710710711,0.390491443921268,4.29068861924741,5.31881993683132
2.11711711711712,0.388485539658542,4.28411116070343,5.32740329963802
2.12712712712713,0.386492947095495,4.27753358912189,5.33597346378261
2.13713713713714,0.384513571338153,4.27095599704514,5.34453043161671
2.14714714714715,0.382547318023428,4.26437847638767,5.3530742055889
2.15715715715716,0.38059409331912,4.2578011184361,5.36160478824478
2.16716716716717,0.378653803923914,4.25122401384918,5.3701221822269
2.17717717717718,0.376726357067382,4.24464725265781,5.37862639027481
2.18718718718719,0.374811660509983,4.23807092426499,5.38711741522503
2.1971971971972,0.37290962254306,4.23149511744588,5.39559526001106
2.20720720720721,0.371020151988846,4.22491992034775,5.4040599276634
2.21721721721722,0.369143158200457,4.21834542049001,5.41251142130953
2.22722722722723,0.367278551061899,4.21177170476422,5.42094974417388
2.23723723723724,0.36542624098806,4.20519885943403,5.42937489957791
2.24724724724725,0.363586138924719,4.19862697013525,5.43778689094003
2.25725725725726,0.361758156348538,4.19205612187582,5.44618572177564
2.26726726726727,0.359942205267067,4.18548639903581,5.45457139569712
2.27727727727728,0.358138198218742,4.17891788536741,5.46294391641385
2.28728728728729,0.356346048272886,4.17235066399495,5.47130328773216
2.2972972972973,0.354565669029707,4.1657848174149,5.47964951355539
2.30730730730731,0.352796974620302,4.15922042749585,5.48798259788385
2.31731731731732,0.351039879706651,4.15265757547851,5.49630254481484
2.32732732732733,0.349294299481624,4.14609634197575,5.50460935854262
2.33733733733734,0.347560149668975,4.13953680697255,5.51290304335847
2.34734734734735,0.345837346523344,4.13297904982603,5.52118360365062
2.35735735735736,0.34412580683026,4.12642314926544,5.5294510439043
2.36736736736737,0.342425447906136,4.11986918339216,5.5377053687017
2.37737737737738,0.340736187598274,4.11331722967969,5.54594658272203
2.38738738738739,0.339057944284858,4.10676736497369,5.55417469074145
2.3973973973974,0.337390636874964,4.10021966549192,5.56238969763311
2.40740740740741,0.33573418480855,4.0936742068243,5.57059160836715
2.41741741741742,0.334088508056463,4.08713106393285,5.57878042801068
2.42742742742743,0.332453527120434,4.08059031115175,5.58695616172781
2.43743743743744,0.330829163033084,4.0740520221873,5.59511881477961
2.44744744744745,0.329215337357916,4.06751627011793,5.60326839252415
2.45745745745746,0.327611972189324,4.06098312739419,5.61140490041648
2.46746746746747,0.326018990152585,4.05445266583879,5.61952834400862
2.47747747747748,0.324436314403864,4.04792495664654,5.62763872894959
2.48748748748749,0.322863868630211,4.04140007038441,5.63573606098537
2.4974974974975,0.321301577049566,4.03487807699148,5.64382034595895
2.50750750750751,0.31974936441075,4.02835904577897,5.65189158981028
2.51751751751752,0.318207155993475,4.02184304543023,5.65994979857629
2.52752752752753,0.316674877608337,4.01533014400074,5.66799497839092
2.53753753753754,0.315152455596819,4.00882040891812,5.67602713548506
2.54754754754755,0.313639816831292,4.0023139069821,5.68404627618661
2.55755755755756,0.31213688871501,3.99581070436457,5.69205240692042
2.56756756756757,0.310643599182117,3.98931086660953,5.70004553420836
2.57757757757758,0.309159876697642,3.98281445863311,5.70802566466924
2.58758758758759,0.307685650257499,3.9763215447236,5.7159928050189
2.5975975975976,0.30622084938849,3.96983218854138,5.72394696207013
2.60760760760761,0.304765404148304,3.96334645311899,5.7318881427327
2.61761761761762,0.303319245125514,3.9568644008611,5.73981635401339
2.62762762762763,0.301882303439583,3.95038609354449,5.74773160301592
2.63763763763764,0.300454510740857,3.9439115923181,5.75563389694104
2.64764764764765,0.299035799210571,3.93744095770299,5.76352324308644
2.65765765765766,0.297626101560843,3.93097424959233,5.77139964884683
2.66766766766767,0.296225351034683,3.92451152725145,5.77926312171386
2.67767767767768,0.294833481405981,3.91805284931781,5.78711366927621
2.68768768768769,0.293450426979518,3.91159827380098,5.7949512992195
2.6976976976977,0.29207612259096,3.90514785808268,5.80277601932636
2.70770770770771,0.290710503606859,3.89870165891675,5.81058783747639
2.71771771771772,0.289353505924653,3.89225973242917,5.81838676164617
2.72772772772773,0.288005065972669,3.88582213411805,5.82617279990928
2.73773773773774,0.286665120710118,3.87938891885363,5.83394596043625
2.74774774774775,0.285333607627098,3.87296014087828,5.84170625149462
2.75775775775776,0.284010464744593,3.8665358538065,5.84945368144891
2.76776776776777,0.282695630614474,3.86011611062492,5.85718825876061
2.77777777777778,0.281389044319499,3.85370096369231,5.86490999198819
2.78778778778779,0.280090645473311,3.84729046473956,5.87261888978713
2.7977977977978,0.278800374220441,3.8408846648697,5.88031496090985
2.80780780780781,0.277518171236306,3.8344836145579,5.8879982142058
